Union,date,week
42.14,2013-12-09,1350
42.1,2013-12-10,1350
42.06,2013-12-11,1350
42.02,2013-12-12,1350
41.98,2013-12-13,1350
41.95,2013-12-14,1350
41.91,2013-12-15,1350
41.87,2013-12-16,1351
41.83,2013-12-17,1351
41.79,2013-12-18,1351
41.78,2013-12-19,1351
41.76,2013-12-20,1351
41.74,2013-12-21,1351
41.72,2013-12-22,1351
41.69,2013-12-23,1352
41.67,2013-12-24,1352
41.65,2013-12-25,1352
41.62,2013-12-26,1352
41.6,2013-12-27,1352
41.58,2013-12-28,1352
41.55,2013-12-29,1352
41.53,2013-12-30,1301
41.51,2013-12-31,1301
41.48,2014-01-01,1401
41.46,2014-01-02,1401
41.44,2014-01-03,1401
41.43,2014-01-04,1401
41.41,2014-01-05,1401
41.4,2014-01-06,1402
41.36,2014-01-07,1402
41.33,2014-01-08,1402
41.28,2014-01-09,1402
41.23,2014-01-10,1402
41.25,2014-01-11,1402
41.26,2014-01-12,1402
41.27,2014-01-13,1403
41.29,2014-01-14,1403
41.32,2014-01-15,1403
41.35,2014-01-16,1403
41.34,2014-01-17,1403
41.35,2014-01-18,1403
41.35,2014-01-19,1403
41.36,2014-01-20,1404
41.36,2014-01-21,1404
41.37,2014-01-22,1404
41.39,2014-01-23,1404
41.44,2014-01-24,1404
41.47,2014-01-25,1404
41.5,2014-01-26,1404
41.52,2014-01-27,1405
41.57,2014-01-28,1405
41.62,2014-01-29,1405
41.64,2014-01-30,1405
41.63,2014-01-31,1405
41.59,2014-02-01,1405
41.56,2014-02-02,1405
41.52,2014-02-03,1406
41.47,2014-02-04,1406
41.41,2014-02-05,1406
41.35,2014-02-06,1406
41.28,2014-02-07,1406
41.23,2014-02-08,1406
41.17,2014-02-09,1406
41.12,2014-02-10,1407
41.07,2014-02-11,1407
41.02,2014-02-12,1407
40.97,2014-02-13,1407
40.95,2014-02-14,1407
40.97,2014-02-15,1407
40.98,2014-02-16,1407
41,2014-02-17,1408
41.02,2014-02-18,1408
41.04,2014-02-19,1408
41.06,2014-02-20,1408
41.03,2014-02-21,1408
40.99,2014-02-22,1408
40.96,2014-02-23,1408
40.92,2014-02-24,1409
40.89,2014-02-25,1409
40.85,2014-02-26,1409
40.87,2014-02-27,1409
40.9,2014-02-28,1409
40.97,2014-03-01,1409
41.04,2014-03-02,1409
41.11,2014-03-03,1410
41.18,2014-03-04,1410
41.26,2014-03-05,1410
41.27,2014-03-06,1410
41.29,2014-03-07,1410
41.27,2014-03-08,1410
41.25,2014-03-09,1410
41.23,2014-03-10,1411
41.22,2014-03-11,1411
41.22,2014-03-12,1411
41.22,2014-03-13,1411
41.23,2014-03-14,1411
41.21,2014-03-15,1411
41.19,2014-03-16,1411
41.17,2014-03-17,1412
41.16,2014-03-18,1412
41.14,2014-03-19,1412
41.14,2014-03-20,1412
41.14,2014-03-21,1412
41.14,2014-03-22,1412
41.14,2014-03-23,1412
41.15,2014-03-24,1413
41.16,2014-03-25,1413
41.17,2014-03-26,1413
41.19,2014-03-27,1413
41.21,2014-03-28,1413
41.2,2014-03-29,1413
41.19,2014-03-30,1413
41.18,2014-03-31,1414
41.18,2014-04-01,1414
41.18,2014-04-02,1414
41.19,2014-04-03,1414
41.2,2014-04-04,1414
41.17,2014-04-05,1414
41.15,2014-04-06,1414
41.12,2014-04-07,1415
41.1,2014-04-08,1415
41.08,2014-04-09,1415
41.02,2014-04-10,1415
40.99,2014-04-11,1415
40.96,2014-04-12,1415
40.94,2014-04-13,1415
40.91,2014-04-14,1416
40.88,2014-04-15,1416
40.85,2014-04-16,1416
40.85,2014-04-17,1416
40.85,2014-04-18,1416
40.85,2014-04-19,1416
40.85,2014-04-20,1416
40.84,2014-04-21,1417
40.84,2014-04-22,1417
40.83,2014-04-23,1417
40.81,2014-04-24,1417
40.79,2014-04-25,1417
40.76,2014-04-26,1417
40.73,2014-04-27,1417
40.71,2014-04-28,1418
40.62,2014-04-29,1418
40.59,2014-04-30,1418
40.56,2014-05-01,1418
40.53,2014-05-02,1418
40.48,2014-05-03,1418
40.43,2014-05-04,1418
40.37,2014-05-05,1419
40.3,2014-05-06,1419
40.22,2014-05-07,1419
40.15,2014-05-08,1419
40.09,2014-05-09,1419
40.03,2014-05-10,1419
39.97,2014-05-11,1419
39.91,2014-05-12,1420
39.83,2014-05-13,1420
39.74,2014-05-14,1420
39.71,2014-05-15,1420
39.69,2014-05-16,1420
39.64,2014-05-17,1420
39.6,2014-05-18,1420
39.56,2014-05-19,1421
39.51,2014-05-20,1421
39.45,2014-05-21,1421
39.41,2014-05-22,1421
39.37,2014-05-23,1421
39.3,2014-05-24,1421
39.23,2014-05-25,1421
39.17,2014-05-26,1422
39.1,2014-05-27,1422
39.05,2014-05-28,1422
38.99,2014-05-29,1422
38.93,2014-05-30,1422
38.92,2014-05-31,1422
38.9,2014-06-01,1422
38.88,2014-06-02,1423
38.9,2014-06-03,1423
38.92,2014-06-04,1423
38.97,2014-06-05,1423
39.01,2014-06-06,1423
39.06,2014-06-07,1423
39.1,2014-06-08,1423
39.15,2014-06-09,1424
39.19,2014-06-10,1424
39.25,2014-06-11,1424
39.31,2014-06-12,1424
39.38,2014-06-13,1424
39.45,2014-06-14,1424
39.51,2014-06-15,1424
39.58,2014-06-16,1425
39.63,2014-06-17,1425
39.7,2014-06-18,1425
39.8,2014-06-19,1425
39.89,2014-06-20,1425
39.93,2014-06-21,1425
39.97,2014-06-22,1425
40.01,2014-06-23,1426
40.04,2014-06-24,1426
40.07,2014-06-25,1426
40.13,2014-06-26,1426
40.19,2014-06-27,1426
40.21,2014-06-28,1426
40.24,2014-06-29,1426
40.26,2014-06-30,1427
40.26,2014-07-01,1427
40.25,2014-07-02,1427
40.3,2014-07-03,1427
40.34,2014-07-04,1427
40.36,2014-07-05,1427
40.39,2014-07-06,1427
40.41,2014-07-07,1428
40.44,2014-07-08,1428
40.48,2014-07-09,1428
40.54,2014-07-10,1428
40.6,2014-07-11,1428
40.63,2014-07-12,1428
40.66,2014-07-13,1428
40.69,2014-07-14,1429
40.75,2014-07-15,1429
40.81,2014-07-16,1429
40.93,2014-07-17,1429
41.05,2014-07-18,1429
41.07,2014-07-19,1429
41.1,2014-07-20,1429
41.12,2014-07-21,1430
41.18,2014-07-22,1430
41.24,2014-07-23,1430
41.32,2014-07-24,1430
41.39,2014-07-25,1430
41.38,2014-07-26,1430
41.38,2014-07-27,1430
41.38,2014-07-28,1431
41.43,2014-07-29,1431
41.49,2014-07-30,1431
41.52,2014-07-31,1431
41.55,2014-08-01,1431
41.52,2014-08-02,1431
41.48,2014-08-03,1431
41.45,2014-08-04,1432
41.43,2014-08-05,1432
41.43,2014-08-06,1432
41.45,2014-08-07,1432
41.48,2014-08-08,1432
41.49,2014-08-09,1432
41.49,2014-08-10,1432
41.5,2014-08-11,1433
41.48,2014-08-12,1433
41.47,2014-08-13,1433
41.47,2014-08-14,1433
41.47,2014-08-15,1433
41.45,2014-08-16,1433
41.43,2014-08-17,1433
41.41,2014-08-18,1434
41.41,2014-08-19,1434
41.42,2014-08-20,1434
41.45,2014-08-21,1434
41.49,2014-08-22,1434
41.51,2014-08-23,1434
41.53,2014-08-24,1434
41.55,2014-08-25,1435
41.55,2014-08-26,1435
41.55,2014-08-27,1435
41.47,2014-08-28,1435
41.39,2014-08-29,1435
41.33,2014-08-30,1435
41.27,2014-08-31,1435
41.21,2014-09-01,1436
41.2,2014-09-02,1436
41.19,2014-09-03,1436
41.18,2014-09-04,1436
41.14,2014-09-05,1436
41.07,2014-09-06,1436
40.99,2014-09-07,1436
40.92,2014-09-08,1437
40.88,2014-09-09,1437
40.85,2014-09-10,1437
40.8,2014-09-11,1437
40.75,2014-09-12,1437
40.7,2014-09-13,1437
40.64,2014-09-14,1437
40.58,2014-09-15,1438
40.58,2014-09-16,1438
40.59,2014-09-17,1438
40.62,2014-09-18,1438
40.66,2014-09-19,1438
40.63,2014-09-20,1438
40.6,2014-09-21,1438
40.57,2014-09-22,1439
40.55,2014-09-23,1439
40.53,2014-09-24,1439
40.58,2014-09-25,1439
40.62,2014-09-26,1439
40.6,2014-09-27,1439
40.57,2014-09-28,1439
40.54,2014-09-29,1440
40.58,2014-09-30,1440
40.62,2014-10-01,1440
40.62,2014-10-02,1440
40.61,2014-10-03,1440
40.6,2014-10-04,1440
40.59,2014-10-05,1440
40.58,2014-10-06,1441
40.64,2014-10-07,1441
40.7,2014-10-08,1441
40.7,2014-10-09,1441
40.69,2014-10-10,1441
40.71,2014-10-11,1441
40.73,2014-10-12,1441
40.75,2014-10-13,1442
40.8,2014-10-14,1442
40.86,2014-10-15,1442
40.85,2014-10-16,1442
40.87,2014-10-17,1442
40.87,2014-10-18,1442
40.88,2014-10-19,1442
40.89,2014-10-20,1443
40.89,2014-10-21,1443
40.89,2014-10-22,1443
40.91,2014-10-23,1443
40.92,2014-10-24,1443
40.93,2014-10-25,1443
40.94,2014-10-26,1443
40.96,2014-10-27,1444
40.97,2014-10-28,1444
40.97,2014-10-29,1444
40.98,2014-10-30,1444
40.99,2014-10-31,1444
41,2014-11-01,1444
41.01,2014-11-02,1444
41.02,2014-11-03,1445
41.02,2014-11-04,1445
41.03,2014-11-05,1445
41.04,2014-11-06,1445
41.06,2014-11-07,1445
41.07,2014-11-08,1445
41.09,2014-11-09,1445
41.1,2014-11-10,1446
41.12,2014-11-11,1446
41.14,2014-11-12,1446
41.16,2014-11-13,1446
41.2,2014-11-14,1446
41.19,2014-11-15,1446
41.19,2014-11-16,1446
41.19,2014-11-17,1447
41.23,2014-11-18,1447
41.28,2014-11-19,1447
41.29,2014-11-20,1447
41.31,2014-11-21,1447
41.3,2014-11-22,1447
41.29,2014-11-23,1447
41.28,2014-11-24,1448
41.25,2014-11-25,1448
41.23,2014-11-26,1448
41.22,2014-11-27,1448
41.22,2014-11-28,1448
41.23,2014-11-29,1448
41.24,2014-11-30,1448
41.24,2014-12-01,1449
41.22,2014-12-02,1449
41.2,2014-12-03,1449
41.22,2014-12-04,1449
41.25,2014-12-05,1449
41.29,2014-12-06,1449
41.33,2014-12-07,1449
41.37,2014-12-08,1450
41.42,2014-12-09,1450
41.47,2014-12-10,1450
41.55,2014-12-11,1450
41.62,2014-12-12,1450
41.64,2014-12-13,1450
41.66,2014-12-14,1450
41.68,2014-12-15,1451
41.68,2014-12-16,1451
41.68,2014-12-17,1451
41.65,2014-12-18,1451
41.63,2014-12-19,1451
41.58,2014-12-20,1451
41.54,2014-12-21,1451
41.5,2014-12-22,1452
41.45,2014-12-23,1452
41.41,2014-12-24,1452
41.37,2014-12-25,1452
41.32,2014-12-26,1452
41.28,2014-12-27,1452
41.24,2014-12-28,1452
41.19,2014-12-29,1401
41.15,2014-12-30,1401
41.11,2014-12-31,1401
41.06,2015-01-01,1501
41.02,2015-01-02,1501
40.98,2015-01-03,1501
40.99,2015-01-04,1501
41.21,2015-01-05,1502
41.34,2015-01-06,1502
41.47,2015-01-07,1502
41.54,2015-01-08,1502
41.61,2015-01-09,1502
41.66,2015-01-10,1502
41.7,2015-01-11,1502
41.75,2015-01-12,1503
41.75,2015-01-13,1503
41.75,2015-01-14,1503
41.75,2015-01-15,1503
41.75,2015-01-16,1503
41.73,2015-01-17,1503
41.72,2015-01-18,1503
41.7,2015-01-19,1504
41.67,2015-01-20,1504
41.63,2015-01-21,1504
41.62,2015-01-22,1504
41.61,2015-01-23,1504
41.57,2015-01-24,1504
41.53,2015-01-25,1504
41.49,2015-01-26,1505
41.43,2015-01-27,1505
41.37,2015-01-28,1505
41.36,2015-01-29,1505
41.37,2015-01-30,1505
41.34,2015-01-31,1505
41.32,2015-02-01,1505
41.29,2015-02-02,1506
41.28,2015-02-03,1506
41.27,2015-02-04,1506
41.31,2015-02-05,1506
41.36,2015-02-06,1506
41.37,2015-02-07,1506
41.39,2015-02-08,1506
41.4,2015-02-09,1507
41.44,2015-02-10,1507
41.47,2015-02-11,1507
41.5,2015-02-12,1507
41.56,2015-02-13,1507
41.54,2015-02-14,1507
41.53,2015-02-15,1507
41.51,2015-02-16,1508
41.5,2015-02-17,1508
41.46,2015-02-18,1508
41.45,2015-02-19,1508
41.43,2015-02-20,1508
41.39,2015-02-21,1508
41.35,2015-02-22,1508
41.31,2015-02-23,1509
41.26,2015-02-24,1509
41.22,2015-02-25,1509
41.18,2015-02-26,1509
41.15,2015-02-27,1509
41.13,2015-02-28,1509
41.1,2015-03-01,1509
41.08,2015-03-02,1510
41.06,2015-03-03,1510
41.04,2015-03-04,1510
41.07,2015-03-05,1510
41.09,2015-03-06,1510
41.12,2015-03-07,1510
41.16,2015-03-08,1510
41.19,2015-03-09,1511
41.23,2015-03-10,1511
41.27,2015-03-11,1511
41.32,2015-03-12,1511
41.31,2015-03-13,1511
41.31,2015-03-14,1511
41.31,2015-03-15,1511
41.31,2015-03-16,1512
41.32,2015-03-17,1512
41.34,2015-03-18,1512
41.36,2015-03-19,1512
41.38,2015-03-20,1512
41.41,2015-03-21,1512
41.45,2015-03-22,1512
41.49,2015-03-23,1513
41.53,2015-03-24,1513
41.58,2015-03-25,1513
41.61,2015-03-26,1513
41.65,2015-03-27,1513
41.68,2015-03-28,1513
41.71,2015-03-29,1513
41.74,2015-03-30,1514
41.72,2015-03-31,1514
41.7,2015-04-01,1514
41.69,2015-04-02,1514
41.67,2015-04-03,1514
41.65,2015-04-04,1514
41.62,2015-04-05,1514
41.6,2015-04-06,1515
41.58,2015-04-07,1515
41.54,2015-04-08,1515
41.51,2015-04-09,1515
41.49,2015-04-10,1515
41.46,2015-04-11,1515
41.43,2015-04-12,1515
41.41,2015-04-13,1516
41.39,2015-04-14,1516
41.38,2015-04-15,1516
41.37,2015-04-16,1516
41.38,2015-04-17,1516
41.35,2015-04-18,1516
41.32,2015-04-19,1516
41.29,2015-04-20,1517
41.28,2015-04-21,1517
41.26,2015-04-22,1517
41.27,2015-04-23,1517
41.27,2015-04-24,1517
41.25,2015-04-25,1517
41.22,2015-04-26,1517
41.19,2015-04-27,1518
41.17,2015-04-28,1518
41.15,2015-04-29,1518
41.14,2015-04-30,1518
41.09,2015-05-01,1518
41.05,2015-05-02,1518
41,2015-05-03,1518
40.96,2015-05-04,1519
40.91,2015-05-05,1519
40.86,2015-05-06,1519
40.88,2015-05-07,1519
40.89,2015-05-08,1519
40.87,2015-05-09,1519
40.84,2015-05-10,1519
40.81,2015-05-11,1520
40.74,2015-05-12,1520
40.69,2015-05-13,1520
40.64,2015-05-14,1520
40.58,2015-05-15,1520
40.55,2015-05-16,1520
40.52,2015-05-17,1520
40.49,2015-05-18,1521
40.44,2015-05-19,1521
40.39,2015-05-20,1521
40.34,2015-05-21,1521
40.29,2015-05-22,1521
40.32,2015-05-23,1521
40.34,2015-05-24,1521
40.36,2015-05-25,1522
40.35,2015-05-26,1522
40.35,2015-05-27,1522
40.35,2015-05-28,1522
40.36,2015-05-29,1522
40.38,2015-05-30,1522
40.41,2015-05-31,1522
40.43,2015-06-01,1523
40.43,2015-06-02,1523
40.46,2015-06-03,1523
40.49,2015-06-04,1523
40.52,2015-06-05,1523
40.52,2015-06-06,1523
40.53,2015-06-07,1523
40.54,2015-06-08,1524
40.56,2015-06-09,1524
40.59,2015-06-10,1524
40.65,2015-06-11,1524
40.7,2015-06-12,1524
40.73,2015-06-13,1524
40.76,2015-06-14,1524
40.75,2015-06-15,1525
40.73,2015-06-16,1525
40.71,2015-06-17,1525
40.75,2015-06-18,1525
40.78,2015-06-19,1525
40.81,2015-06-20,1525
40.83,2015-06-21,1525
40.86,2015-06-22,1526
40.92,2015-06-23,1526
40.98,2015-06-24,1526
41.01,2015-06-25,1526
41.05,2015-06-26,1526
41.04,2015-06-27,1526
41.03,2015-06-28,1526
41.02,2015-06-29,1527
41.05,2015-06-30,1527
41.09,2015-07-01,1527
41.21,2015-07-02,1527
41.33,2015-07-03,1527
41.43,2015-07-04,1527
41.52,2015-07-05,1527
41.61,2015-07-06,1528
41.65,2015-07-07,1528
41.68,2015-07-08,1528
41.71,2015-07-09,1528
41.73,2015-07-10,1528
41.74,2015-07-11,1528
41.75,2015-07-12,1528
41.76,2015-07-13,1529
41.79,2015-07-14,1529
41.81,2015-07-15,1529
41.81,2015-07-16,1529
41.81,2015-07-17,1529
41.84,2015-07-18,1529
41.88,2015-07-19,1529
41.91,2015-07-20,1530
41.95,2015-07-21,1530
41.98,2015-07-22,1530
41.98,2015-07-23,1530
42.01,2015-07-24,1530
42.04,2015-07-25,1530
42.06,2015-07-26,1530
42.09,2015-07-27,1531
42.13,2015-07-28,1531
42.16,2015-07-29,1531
42.16,2015-07-30,1531
42.17,2015-07-31,1531
42.23,2015-08-01,1531
42.29,2015-08-02,1531
42.35,2015-08-03,1532
42.39,2015-08-04,1532
42.42,2015-08-05,1532
42.43,2015-08-06,1532
42.44,2015-08-07,1532
42.43,2015-08-08,1532
42.42,2015-08-09,1532
42.4,2015-08-10,1533
42.36,2015-08-11,1533
42.32,2015-08-12,1533
42.26,2015-08-13,1533
42.2,2015-08-14,1533
42.1,2015-08-15,1533
42.01,2015-08-16,1533
41.91,2015-08-17,1534
41.86,2015-08-18,1534
41.81,2015-08-19,1534
41.74,2015-08-20,1534
41.67,2015-08-21,1534
41.63,2015-08-22,1534
41.59,2015-08-23,1534
41.55,2015-08-24,1535
41.5,2015-08-25,1535
41.44,2015-08-26,1535
41.39,2015-08-27,1535
41.33,2015-08-28,1535
41.34,2015-08-29,1535
41.35,2015-08-30,1535
41.36,2015-08-31,1536
41.35,2015-09-01,1536
41.33,2015-09-02,1536
41.31,2015-09-03,1536
41.29,2015-09-04,1536
41.28,2015-09-05,1536
41.27,2015-09-06,1536
41.26,2015-09-07,1537
41.22,2015-09-08,1537
41.18,2015-09-09,1537
41.13,2015-09-10,1537
41.05,2015-09-11,1537
40.97,2015-09-12,1537
40.86,2015-09-13,1537
40.75,2015-09-14,1538
40.67,2015-09-15,1538
40.59,2015-09-16,1538
40.5,2015-09-17,1538
40.41,2015-09-18,1538
40.34,2015-09-19,1538
40.26,2015-09-20,1538
40.19,2015-09-21,1539
40.13,2015-09-22,1539
40.06,2015-09-23,1539
40,2015-09-24,1539
39.91,2015-09-25,1539
39.82,2015-09-26,1539
39.72,2015-09-27,1539
39.63,2015-09-28,1540
39.56,2015-09-29,1540
39.49,2015-09-30,1540
39.39,2015-10-01,1540
39.28,2015-10-02,1540
39.18,2015-10-03,1540
39.09,2015-10-04,1540
39,2015-10-05,1541
38.9,2015-10-06,1541
38.81,2015-10-07,1541
38.71,2015-10-08,1541
38.55,2015-10-09,1541
38.41,2015-10-10,1541
38.28,2015-10-11,1541
38.14,2015-10-12,1542
38.01,2015-10-13,1542
37.88,2015-10-14,1542
37.78,2015-10-15,1542
37.68,2015-10-16,1542
37.56,2015-10-17,1542
37.43,2015-10-18,1542
37.31,2015-10-19,1543
37.2,2015-10-20,1543
37.09,2015-10-21,1543
37,2015-10-22,1543
36.86,2015-10-23,1543
36.75,2015-10-24,1543
36.65,2015-10-25,1543
36.55,2015-10-26,1544
36.52,2015-10-27,1544
36.48,2015-10-28,1544
36.47,2015-10-29,1544
36.46,2015-10-30,1544
36.47,2015-10-31,1544
36.48,2015-11-01,1544
36.5,2015-11-02,1545
36.53,2015-11-03,1545
36.56,2015-11-04,1545
36.61,2015-11-05,1545
36.65,2015-11-06,1545
36.63,2015-11-07,1545
36.61,2015-11-08,1545
36.59,2015-11-09,1546
36.69,2015-11-10,1546
36.78,2015-11-11,1546
36.83,2015-11-12,1546
36.81,2015-11-13,1546
36.82,2015-11-14,1546
36.84,2015-11-15,1546
36.86,2015-11-16,1547
36.96,2015-11-17,1547
37.06,2015-11-18,1547
37.11,2015-11-19,1547
37.16,2015-11-20,1547
37.21,2015-11-21,1547
37.27,2015-11-22,1547
37.24,2015-11-23,1548
37.31,2015-11-24,1548
37.38,2015-11-25,1548
37.42,2015-11-26,1548
37.41,2015-11-27,1548
37.33,2015-11-28,1548
37.24,2015-11-29,1548
37.16,2015-11-30,1549
37.17,2015-12-01,1549
37.18,2015-12-02,1549
37.2,2015-12-03,1549
37.23,2015-12-04,1549
37.21,2015-12-05,1549
37.2,2015-12-06,1549
37.19,2015-12-07,1550
37.27,2015-12-08,1550
37.35,2015-12-09,1550
37.45,2015-12-10,1550
37.48,2015-12-11,1550
37.44,2015-12-12,1550
37.4,2015-12-13,1550
37.36,2015-12-14,1551
37.42,2015-12-15,1551
37.48,2015-12-16,1551
37.5,2015-12-17,1551
37.52,2015-12-18,1551
37.47,2015-12-19,1551
37.42,2015-12-20,1551
37.37,2015-12-21,1552
37.38,2015-12-22,1552
37.33,2015-12-23,1552
37.25,2015-12-24,1552
37.17,2015-12-25,1552
37.1,2015-12-26,1552
37.02,2015-12-27,1552
36.94,2015-12-28,1553
36.87,2015-12-29,1553
36.79,2015-12-30,1553
36.67,2015-12-31,1553
36.55,2016-01-01,1653
36.43,2016-01-02,1653
36.52,2016-01-03,1653
36.61,2016-01-04,1601
36.7,2016-01-05,1601
36.79,2016-01-06,1601
36.82,2016-01-07,1601
36.78,2016-01-08,1601
36.68,2016-01-09,1601
36.58,2016-01-10,1601
36.49,2016-01-11,1602
36.45,2016-01-12,1602
36.42,2016-01-13,1602
36.3,2016-01-14,1602
36.16,2016-01-15,1602
35.98,2016-01-16,1602
35.8,2016-01-17,1602
35.62,2016-01-18,1603
35.56,2016-01-19,1603
35.5,2016-01-20,1603
35.42,2016-01-21,1603
35.36,2016-01-22,1603
35.26,2016-01-23,1603
35.16,2016-01-24,1603
35.07,2016-01-25,1604
35.06,2016-01-26,1604
35.06,2016-01-27,1604
35.09,2016-01-28,1604
35.07,2016-01-29,1604
35,2016-01-30,1604
34.92,2016-01-31,1604
34.85,2016-02-01,1605
34.86,2016-02-02,1605
34.87,2016-02-03,1605
34.87,2016-02-04,1605
34.87,2016-02-05,1605
34.81,2016-02-06,1605
34.75,2016-02-07,1605
34.69,2016-02-08,1606
34.64,2016-02-09,1606
34.65,2016-02-10,1606
34.65,2016-02-11,1606
34.68,2016-02-12,1606
34.69,2016-02-13,1606
34.7,2016-02-14,1606
34.71,2016-02-15,1607
34.79,2016-02-16,1607
34.88,2016-02-17,1607
34.9,2016-02-18,1607
34.89,2016-02-19,1607
34.87,2016-02-20,1607
34.85,2016-02-21,1607
34.84,2016-02-22,1608
34.9,2016-02-23,1608
34.96,2016-02-24,1608
34.93,2016-02-25,1608
34.89,2016-02-26,1608
34.85,2016-02-27,1608
34.77,2016-02-28,1608
34.69,2016-02-29,1609
34.68,2016-03-01,1609
34.68,2016-03-02,1609
34.66,2016-03-03,1609
34.64,2016-03-04,1609
34.6,2016-03-05,1609
34.57,2016-03-06,1609
34.53,2016-03-07,1610
34.56,2016-03-08,1610
34.59,2016-03-09,1610
34.55,2016-03-10,1610
34.5,2016-03-11,1610
34.43,2016-03-12,1610
34.35,2016-03-13,1610
34.27,2016-03-14,1611
34.3,2016-03-15,1611
34.33,2016-03-16,1611
34.32,2016-03-17,1611
34.3,2016-03-18,1611
34.24,2016-03-19,1611
34.18,2016-03-20,1611
34.12,2016-03-21,1612
34.11,2016-03-22,1612
34.11,2016-03-23,1612
34.11,2016-03-24,1612
34.03,2016-03-25,1612
33.94,2016-03-26,1612
33.86,2016-03-27,1612
33.78,2016-03-28,1613
33.7,2016-03-29,1613
33.69,2016-03-30,1613
33.71,2016-03-31,1613
33.73,2016-04-01,1613
33.69,2016-04-02,1613
33.65,2016-04-03,1613
33.61,2016-04-04,1614
33.65,2016-04-05,1614
33.68,2016-04-06,1614
33.69,2016-04-07,1614
33.63,2016-04-08,1614
33.55,2016-04-09,1614
33.46,2016-04-10,1614
33.38,2016-04-11,1615
33.36,2016-04-12,1615
33.34,2016-04-13,1615
33.34,2016-04-14,1615
33.31,2016-04-15,1615
33.24,2016-04-16,1615
33.18,2016-04-17,1615
33.12,2016-04-18,1616
33.1,2016-04-19,1616
33.09,2016-04-20,1616
33.03,2016-04-21,1616
32.97,2016-04-22,1616
32.91,2016-04-23,1616
32.85,2016-04-24,1616
32.79,2016-04-25,1617
32.82,2016-04-26,1617
32.84,2016-04-27,1617
32.86,2016-04-28,1617
32.88,2016-04-29,1617
32.83,2016-04-30,1617
32.79,2016-05-01,1617
32.75,2016-05-02,1618
32.74,2016-05-03,1618
32.76,2016-05-04,1618
32.77,2016-05-05,1618
32.79,2016-05-06,1618
32.75,2016-05-07,1618
32.71,2016-05-08,1618
32.68,2016-05-09,1619
32.72,2016-05-10,1619
32.76,2016-05-11,1619
32.79,2016-05-12,1619
32.77,2016-05-13,1619
32.68,2016-05-14,1619
32.6,2016-05-15,1619
32.51,2016-05-16,1620
32.43,2016-05-17,1620
32.41,2016-05-18,1620
32.42,2016-05-19,1620
32.43,2016-05-20,1620
32.41,2016-05-21,1620
32.39,2016-05-22,1620
32.37,2016-05-23,1621
32.42,2016-05-24,1621
32.43,2016-05-25,1621
32.45,2016-05-26,1621
32.46,2016-05-27,1621
32.39,2016-05-28,1621
32.33,2016-05-29,1621
32.26,2016-05-30,1622
32.31,2016-05-31,1622
32.35,2016-06-01,1622
32.39,2016-06-02,1622
32.4,2016-06-03,1622
32.34,2016-06-04,1622
32.28,2016-06-05,1622
32.21,2016-06-06,1623
32.25,2016-06-07,1623
32.29,2016-06-08,1623
32.33,2016-06-09,1623
32.32,2016-06-10,1623
32.26,2016-06-11,1623
32.21,2016-06-12,1623
32.16,2016-06-13,1624
32.21,2016-06-14,1624
32.26,2016-06-15,1624
32.31,2016-06-16,1624
32.35,2016-06-17,1624
32.37,2016-06-18,1624
32.38,2016-06-19,1624
32.39,2016-06-20,1625
32.47,2016-06-21,1625
32.54,2016-06-22,1625
32.64,2016-06-23,1625
32.7,2016-06-24,1625
32.69,2016-06-25,1625
32.68,2016-06-26,1625
32.68,2016-06-27,1626
32.79,2016-06-28,1626
32.91,2016-06-29,1626
33.03,2016-06-30,1626
33.15,2016-07-01,1626
33.17,2016-07-02,1626
33.19,2016-07-03,1626
33.21,2016-07-04,1627
33.38,2016-07-05,1627
33.56,2016-07-06,1627
33.66,2016-07-07,1627
33.76,2016-07-08,1627
33.75,2016-07-09,1627
33.73,2016-07-10,1627
33.72,2016-07-11,1628
33.83,2016-07-12,1628
33.94,2016-07-13,1628
34.03,2016-07-14,1628
34.05,2016-07-15,1628
34.02,2016-07-16,1628
34,2016-07-17,1628
33.97,2016-07-18,1629
34.04,2016-07-19,1629
34.1,2016-07-20,1629
34.13,2016-07-21,1629
34.13,2016-07-22,1629
34.08,2016-07-23,1629
34.04,2016-07-24,1629
33.99,2016-07-25,1630
34.04,2016-07-26,1630
34.08,2016-07-27,1630
34.08,2016-07-28,1630
34.08,2016-07-29,1630
34.03,2016-07-30,1630
33.98,2016-07-31,1630
33.93,2016-08-01,1631
33.96,2016-08-02,1631
34,2016-08-03,1631
34.04,2016-08-04,1631
34.08,2016-08-05,1631
34.02,2016-08-06,1631
33.96,2016-08-07,1631
33.9,2016-08-08,1632
33.92,2016-08-09,1632
33.95,2016-08-10,1632
33.97,2016-08-11,1632
33.96,2016-08-12,1632
33.84,2016-08-13,1632
33.73,2016-08-14,1632
33.62,2016-08-15,1633
33.63,2016-08-16,1633
33.64,2016-08-17,1633
33.58,2016-08-18,1633
33.53,2016-08-19,1633
33.39,2016-08-20,1633
33.26,2016-08-21,1633
33.13,2016-08-22,1634
33.1,2016-08-23,1634
33.07,2016-08-24,1634
33,2016-08-25,1634
32.93,2016-08-26,1634
32.85,2016-08-27,1634
32.78,2016-08-28,1634
32.7,2016-08-29,1635
32.71,2016-08-30,1635
32.71,2016-08-31,1635
32.65,2016-09-01,1635
32.58,2016-09-02,1635
32.51,2016-09-03,1635
